"#OTU ID	",Kingdom,Phylum,Class,Order,Family,Genus,,
"OTU5264	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU5265	",Bacteria,,,,,,,
"OTU5266	",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,,
"OTU5267	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5268	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5269	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU5270	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU5271	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,,
"OTU5272	",Bacteria,Firmicutes,,,,,,
"OTU5273	",Bacteria,Firmicutes,,,,,,
"OTU5274	",Bacteria,,,,,,,
"OTU5275	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5276	",Bacteria,,,,,,,
"OTU5277	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5278	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU5279	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU5280	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,,
"OTU5281	",Bacteria,,,,,,,
"OTU5282	",Bacteria,,,,,,,
"OTU5283	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5284	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5285	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5286	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Prevotellaceae,,,
"OTU5287	",Bacteria,,,,,,,
"OTU5288	",Bacteria,,,,,,,
"OTU5289	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5290	",Bacteria,,,,,,,
"OTU5291	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU5292	",Bacteria,,,,,,,
"OTU5293	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU5294	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,,
"OTU5295	",Bacteria,,,,,,,
"OTU5296	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5297	",Bacteria,,,,,,,
"OTU5298	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU5299	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,,
"OTU5300	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU5301	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU5302	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU5303	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,,
"OTU5304	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU5305	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU5306	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU5307	",Bacteria,Firmicutes,Clostridia,Clostridiales,Incertae Sedis XIII,,,
"OTU5308	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5309	",Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,
"OTU5310	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,,
"OTU5311	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5312	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,,
"OTU5313	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,,
"OTU5314	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Holdemania,,
"OTU5315	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU5316	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU5317	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5318	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU5319	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5320	",Bacteria,,,,,,,
"OTU5321	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU5322	",Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,,
"OTU5323	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5324	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,,
"OTU5325	",Bacteria,,,,,,,
"OTU5326	",Bacteria,,,,,,,
"OTU5327	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5328	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5329	",Bacteria,,,,,,,
"OTU5330	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5331	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU5332	",Bacteria,Actinobacteria,Actinobacteria,Coriobacteridae,Coriobacteriales,Coriobacterineae,Coriobacteriaceae,Atopobium
"OTU5333	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU5334	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5335	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5336	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU5337	",Bacteria,,,,,,,
"OTU5338	",Bacteria,Actinobacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Micrococcaceae,Micrococcus
"OTU5339	",Bacteria,,,,,,,
"OTU5340	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU5341	",Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,,
"OTU5342	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU5343	",Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridiaceae 1,Clostridium,
"OTU5344	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5345	",Bacteria,,,,,,,
"OTU5346	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5347	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,,
"OTU5348	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU5349	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5350	",Bacteria,,,,,,,
"OTU5351	",Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,,
"OTU5352	",Bacteria,,,,,,,
"OTU5353	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU5354	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5355	",Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,,
"OTU5356	",Bacteria,Actinobacteria,Actinobacteria,Coriobacteridae,Coriobacteriales,Coriobacterineae,Coriobacteriaceae,
"OTU5357	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae Incertae Sedis,,
"OTU5358	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5359	",Bacteria,Actinobacteria,Actinobacteria,Coriobacteridae,Coriobacteriales,Coriobacterineae,Coriobacteriaceae,Eggerthella
"OTU5360	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5361	",Bacteria,,,,,,,
"OTU5362	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5363	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Megamonas,,
"OTU5364	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5365	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5366	",Bacteria,Actinobacteria,Actinobacteria,,,,,
"OTU5367	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5368	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5369	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5370	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5371	",Bacteria,,,,,,,
"OTU5372	",Bacteria,,,,,,,
"OTU5373	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU5374	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU5375	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5376	",Bacteria,,,,,,,
"OTU5377	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5378	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,,
"OTU5379	",Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,,
"OTU5380	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,
"OTU5381	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5382	",Bacteria,Firmicutes,,,,,,
"OTU5383	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5384	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5385	",Bacteria,Firmicutes,,,,,,
"OTU5386	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5387	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5388	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5389	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,,
"OTU5390	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5391	",Bacteria,,,,,,,
"OTU5392	",Bacteria,,,,,,,
"OTU5393	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU5394	",Bacteria,Bacteroidetes,,,,,,
"OTU5395	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Syntrophococcus,,
"OTU5396	",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Incertae sedis 5,,,
"OTU5397	",Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,
"OTU5398	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5399	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU5400	",Bacteria,,,,,,,
"OTU5401	",Bacteria,,,,,,,
"OTU5402	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5403	",Bacteria,,,,,,,
"OTU5404	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5405	",Bacteria,Actinobacteria,Actinobacteria,Actinobacteridae,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
"OTU5406	",Bacteria,Firmicutes,Clostridia,,,,,
"OTU5407	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,,,
"OTU5408	",Bacteria,,,,,,,
"OTU5409	",Bacteria,,,,,,,
"OTU5410	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5411	",Bacteria,,,,,,,
"OTU5412	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5413	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU5414	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5415	",Bacteria,,,,,,,
"OTU5416	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,,
"OTU5417	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5418	",Bacteria,Bacteroidetes,,,,,,
"OTU5419	",Bacteria,Firmicutes,,,,,,
"OTU5420	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU5421	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU5422	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU5423	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
